0.0	0
0.01	2.0
0.02	2.0
0.03	2.0
0.04	2.96
0.05	3.0
0.06	3.0
0.07	3.0
0.08	3.0
0.09	3.0
0.1	3.0
0.11	3.0
0.12	3.0
0.13	3.0
0.14	3.0
0.15	3.0
0.16	3.0
0.17	3.0
0.18	3.0
0.19	3.0
0.2	3.0
0.21	3.0
0.22	3.0
0.23	3.0
0.24	3.0
0.25	3.0
0.26	3.0
0.27	3.0
0.28	4.0
0.29	4.0
0.3	4.0
0.31	4.0
0.32	4.0
0.33	4.0
0.34	4.0
0.35	4.0
0.36	4.0
0.37	4.0
0.38	4.0
0.39	4.0
0.4	4.0
0.41	4.0
0.42	4.0
0.43	4.0
0.44	4.0
0.45	4.0
0.46	4.0
0.47	4.0
0.48	4.0
0.49	4.0
0.5	4.0
0.51	4.0
0.52	4.0
0.53	4.0
0.54	4.0
0.55	4.0
0.56	4.0
0.57	4.0
0.58	4.0
0.59	4.0
0.6	4.0
0.61	4.0
0.62	4.0
0.63	4.0
0.64	4.0
0.65	4.0
0.66	4.0
0.67	4.0
0.68	4.0
0.69	4.0
0.7	4.0
0.71	4.0
0.72	4.0
0.73	4.0
0.74	4.0
0.75	4.0
0.76	4.0
0.77	4.0
0.78	4.0
0.79	4.0
0.8	4.0
0.81	4.0
0.82	4.0
0.83	4.0
0.84	4.0
0.85	4.0
0.86	4.0
0.87	4.0
0.88	4.0
0.89	4.0
0.9	4.0
0.91	4.0
0.92	4.0
0.93	4.0
0.94	4.0
0.95	4.0
0.96	4.0
0.97	4.0
0.98	4.0
0.99	4.0
