0.0	17.5460220158
0.01	22.353664253
0.02	23.7109437741
0.03	24.753891015
0.04	25.7929911681
0.05	26.6035432728
0.06	27.3477338035
0.07	28.0073127258
0.08	28.7108980842
0.09	29.3170127846
0.1	29.9067022847
0.11	30.3866029799
0.12	30.9041987579
0.13	31.3954116726
0.14	31.802306149
0.15	32.3354105385
0.16	32.7409191646
0.17	33.1639086925
0.18	33.4898338418
0.19	33.8132880212
0.2	34.1086891712
0.21	34.4321806065
0.22	34.7112142125
0.23	34.9833918056
0.24	35.2160274744
0.25	35.4485878045
0.26	35.7468834781
0.27	36.0063298658
0.28	36.246152102
0.29	36.5242585335
0.3	36.7873698461
0.31	37.0378616946
0.32	37.3137278512
0.33	37.6638539725
0.34	38.0140375653
0.35	38.2932994269
0.36	38.6557198303
0.37	39.0281116701
0.38	39.4747163893
0.39	39.8600438788
0.4	40.3837820917
0.41	40.8992253472
0.42	41.5136909789
0.43	42.3716022801
0.44	43.2418129327
0.45	43.9159362163
0.46	44.7109335707
0.47	45.308862251
0.48	45.9331496553
0.49	46.5745809365
0.5	47.0381573773
0.51	47.5833343441
0.52	48.0805593982
0.53	48.5570755145
0.54	48.9906955049
0.55	49.4188584113
0.56	49.7946595871
0.57	50.2279564
0.58	50.5514548648
0.59	50.9366114804
0.6	51.2830259154
0.61	51.6256673521
0.62	51.9237932071
0.63	52.3090014195
0.64	52.6015342188
0.65	53.0144709238
0.66	53.3706728695
0.67	53.7255403268
0.68	54.1959867025
0.69	54.656710412
0.7	55.0870745075
0.71	55.4886441465
0.72	55.975853801
0.73	56.4776378291
0.74	56.9234143495
0.75	57.35578283
0.76	57.8595186786
0.77	58.4020830383
0.78	59.0443366927
0.79	59.8263560649
0.8	60.731971599
0.81	61.6609939145
0.82	62.4384037533
0.83	63.2404605728
0.84	63.9096230792
0.85	64.5996546478
0.86	65.1784933861
0.87	65.7765778241
0.88	66.1898397373
0.89	66.6737266827
0.9	67.0716976212
0.91	67.5448592722
0.92	67.91316966
0.93	68.2704123501
0.94	68.7287110817
0.95	69.2148424969
0.96	69.7714208564
0.97	70.3456003425
0.98	70.939332932
0.99	72.0895499187
