0.0	22.2721442124
0.01	35.6838748014
0.02	39.556404631
0.03	42.1970183769
0.04	44.5037268733
0.05	46.4912714042
0.06	48.5164305098
0.07	50.682892498
0.08	52.5888283013
0.09	54.1465913923
0.1	56.00764187
0.11	57.4144297044
0.12	58.8201801285
0.13	60.1144113298
0.14	61.7109595577
0.15	63.1012099657
0.16	64.5807975957
0.17	66.0130399179
0.18	67.5273355166
0.19	68.6236197412
0.2	70.265700245
0.21	71.6135738267
0.22	72.621168274
0.23	74.0688154935
0.24	75.6925868982
0.25	77.0567209045
0.26	78.5782300709
0.27	79.6371160068
0.28	81.2320775727
0.29	82.7455022981
0.3	84.1166708267
0.31	85.7240287142
0.32	87.4821758209
0.33	89.0374090106
0.34	90.5202870986
0.35	91.8305291738
0.36	93.5082986035
0.37	94.8460984375
0.38	96.2336388881
0.39	97.9325225102
0.4	99.673495471
0.41	101.484891895
0.42	103.143059752
0.43	104.922651572
0.44	106.570609399
0.45	108.371094503
0.46	109.993263645
0.47	112.008072489
0.48	114.0445387
0.49	116.286147364
0.5	118.217542865
0.51	119.988582746
0.52	121.977791483
0.53	124.054073345
0.54	126.19105853
0.55	128.447176383
0.56	130.600486487
0.57	133.223717708
0.58	135.761174099
0.59	138.048687581
0.6	140.607060733
0.61	143.251512756
0.62	146.158255818
0.63	148.448425085
0.64	151.090131283
0.65	153.74441395
0.66	157.04153403
0.67	160.016137326
0.68	163.154107207
0.69	166.348392372
0.7	169.847862432
0.71	173.746210639
0.72	177.414640298
0.73	181.11502209
0.74	185.523933878
0.75	189.423510042
0.76	192.910031623
0.77	197.203598081
0.78	201.960439579
0.79	206.186336069
0.8	209.8024248
0.81	214.990294478
0.82	220.1183165
0.83	226.187758202
0.84	232.892094275
0.85	238.545033169
0.86	245.088540023
0.87	253.776197224
0.88	262.177355327
0.89	272.473408616
0.9	280.904409302
0.91	290.400362614
0.92	301.194293382
0.93	315.712344281
0.94	329.441915092
0.95	347.534854717
0.96	367.970021295
0.97	399.613940055
0.98	434.36292515
0.99	501.67242909
