0.0	3.23891911808
0.01	13.8759896237
0.02	17.0238693561
0.03	19.9124401331
0.04	22.2757813032
0.05	24.5269216778
0.06	26.1835908737
0.07	27.9474179136
0.08	29.4144919753
0.09	30.6610898552
0.1	32.0348407303
0.11	33.4277705935
0.12	34.7333511298
0.13	36.2259349786
0.14	37.6690624194
0.15	38.8126635773
0.16	39.8164493171
0.17	41.2509926187
0.18	42.3422380444
0.19	43.3218261817
0.2	44.433052622
0.21	45.5645580622
0.22	46.8200413509
0.23	48.2436018135
0.24	49.4401826574
0.25	50.6914553818
0.26	52.2972649373
0.27	53.5987822481
0.28	55.012133376
0.29	56.4903210418
0.3	58.0853633118
0.31	59.6524446941
0.32	60.8615131917
0.33	62.1577142911
0.34	63.854433355
0.35	65.3566952558
0.36	67.1745103864
0.37	68.7838598686
0.38	70.3383230654
0.39	71.9403743449
0.4	73.339707716
0.41	75.3479329349
0.42	77.1784682193
0.43	79.0238422759
0.44	80.550467762
0.45	81.9807834503
0.46	83.9170152699
0.47	85.9857426654
0.48	87.9724925845
0.49	90.0280992255
0.5	92.3624761994
0.51	94.5799931992
0.52	96.9808487466
0.53	99.1668682863
0.54	101.508950588
0.55	103.894200167
0.56	105.856544547
0.57	108.288802687
0.58	110.644408453
0.59	113.492865469
0.6	115.853181605
0.61	118.136480893
0.62	120.966842713
0.63	124.051105018
0.64	127.006755687
0.65	129.565706734
0.66	132.461290342
0.67	136.156824722
0.68	139.462043751
0.69	142.120700475
0.7	145.539129384
0.71	149.162214246
0.72	151.853634262
0.73	155.038250118
0.74	158.949991286
0.75	163.662370454
0.76	167.752132367
0.77	172.283549054
0.78	176.938099456
0.79	182.111908873
0.8	187.132974437
0.81	191.478931293
0.82	196.498581464
0.83	200.880969315
0.84	206.478349183
0.85	212.877845936
0.86	219.960098671
0.87	228.279090949
0.88	235.181219259
0.89	244.566693774
0.9	256.511619714
0.91	266.693585731
0.92	277.570694669
0.93	288.982206486
0.94	302.797080171
0.95	321.228324308
0.96	344.799855469
0.97	370.975626385
0.98	408.933483666
0.99	467.919737871
