0.0	0.00537939663912
0.01	0.830421178282
0.02	1.91377541371
0.03	2.82724811098
0.04	3.89896749692
0.05	4.99019796643
0.06	6.11632648905
0.07	7.0690746989
0.08	8.09262616013
0.09	9.38177804687
0.1	10.537778658
0.11	11.6040912911
0.12	12.9635170476
0.13	14.1924145297
0.14	15.2023904954
0.15	16.3533541462
0.16	17.5961542023
0.17	19.2532074994
0.18	20.5763079834
0.19	21.891026914
0.2	23.3674370346
0.21	24.7169788345
0.22	25.9227436241
0.23	27.1310783539
0.24	28.2794258155
0.25	29.5886082214
0.26	30.8538972925
0.27	32.0456519089
0.28	33.4473162108
0.29	34.7640656243
0.3	36.1111947898
0.31	37.7728549117
0.32	39.1917770825
0.33	40.7596761085
0.34	42.3402564372
0.35	43.7766737177
0.36	45.2938887247
0.37	46.7738695011
0.38	48.2585599783
0.39	50.0628041425
0.4	51.6651178357
0.41	53.5348515729
0.42	55.3099688641
0.43	56.8878985122
0.44	58.9202740383
0.45	60.4546337034
0.46	62.1947637427
0.47	64.125463971
0.48	65.9268665151
0.49	68.2922309444
0.5	70.3327395336
0.51	72.4448880738
0.52	74.2045403078
0.53	76.4221127646
0.54	78.8012093452
0.55	81.2563419639
0.56	83.3221399657
0.57	85.2977572819
0.58	87.2061082702
0.59	89.555619345
0.6	91.9794222878
0.61	94.5299359798
0.62	97.2864659107
0.63	99.5275544194
0.64	102.509834345
0.65	104.973820562
0.66	108.177162613
0.67	110.892619822
0.68	114.248789885
0.69	117.210228802
0.7	120.6249369
0.71	123.863906838
0.72	126.999769984
0.73	130.85200759
0.74	134.913022351
0.75	138.498430654
0.76	142.857689221
0.77	147.36403717
0.78	151.754202938
0.79	156.722379834
0.8	162.232180037
0.81	167.365393498
0.82	171.975101232
0.83	177.942191941
0.84	184.33631086
0.85	189.56057032
0.86	197.49992075
0.87	205.496560969
0.88	214.881037684
0.89	223.594495562
0.9	232.102843718
0.91	244.34355061
0.92	258.718600213
0.93	274.50659749
0.94	291.213959585
0.95	309.408162083
0.96	332.782525498
0.97	365.122450422
0.98	408.198532298
0.99	475.094673145
