0.0	1.50658980566
0.01	2.48124030287
0.02	3.48418731
0.03	4.41068545807
0.04	5.38219625648
0.05	6.32935058982
0.06	7.45025340108
0.07	8.4430144029
0.08	9.68515156743
0.09	10.9064438288
0.1	12.128859434
0.11	13.2852720972
0.12	14.6052549622
0.13	15.7737006633
0.14	16.9612937848
0.15	18.0108073014
0.16	19.1472071214
0.17	20.3686273346
0.18	21.7213394001
0.19	22.8069948977
0.2	24.0734119324
0.21	25.2633681226
0.22	26.4194245217
0.23	27.6774048285
0.24	29.2418956749
0.25	30.9576485972
0.26	32.4115730583
0.27	33.7251373529
0.28	35.0281239487
0.29	36.2781760914
0.3	37.7214841242
0.31	39.2081836586
0.32	40.6427058082
0.33	42.0494214903
0.34	43.5715411775
0.35	45.0503966104
0.36	46.5498970934
0.37	48.1379886417
0.38	49.9444576271
0.39	51.6037013512
0.4	53.5285045293
0.41	55.2664572273
0.42	57.3528598517
0.43	58.9246718431
0.44	60.8311670012
0.45	62.626356214
0.46	64.6079871907
0.47	66.4863189968
0.48	68.4337223408
0.49	70.1384429054
0.5	72.248983253
0.51	74.1904129685
0.52	76.2122450232
0.53	78.2366712504
0.54	80.295845913
0.55	82.2362997227
0.56	84.3523304449
0.57	86.4478327979
0.58	88.7791761882
0.59	91.4536625601
0.6	93.6219245907
0.61	96.1538299812
0.62	98.3115766759
0.63	101.146601687
0.64	103.520115877
0.65	106.150941223
0.66	108.874859935
0.67	111.85727467
0.68	115.200348431
0.69	118.297930967
0.7	121.405453555
0.71	124.622676797
0.72	127.942100423
0.73	131.554394167
0.74	135.017061804
0.75	138.713085624
0.76	143.539415387
0.77	147.768575371
0.78	152.620795618
0.79	157.022155572
0.8	162.575389521
0.81	167.020164474
0.82	172.039482207
0.83	177.086303188
0.84	182.724506492
0.85	189.204218069
0.86	195.290099509
0.87	202.130195848
0.88	210.567899144
0.89	218.471732111
0.9	228.12659507
0.91	240.959519464
0.92	252.288314549
0.93	265.283188174
0.94	280.599079004
0.95	296.883692356
0.96	318.856460482
0.97	352.08887373
0.98	390.219066794
0.99	464.028366727
