0.0	0.0
0.01	7.24465789637
0.02	28.1233979218
0.03	43.2449189122
0.04	57.078537223
0.05	67.2602485787
0.06	73.4580520589
0.07	78.1703107224
0.08	81.3400477856
0.09	83.8704913291
0.1	85.862561671
0.11	87.8472560316
0.12	89.3526377772
0.13	90.7702169314
0.14	92.0011686697
0.15	93.1793722344
0.16	94.1901801007
0.17	95.2882815879
0.18	96.4223445261
0.19	97.4479002538
0.2	98.3313649421
0.21	99.2598202467
0.22	100.078454141
0.23	101.174161273
0.24	102.065250807
0.25	102.784668754
0.26	103.630618019
0.27	104.410676184
0.28	105.248731088
0.29	105.876543964
0.3	106.549643652
0.31	107.36937657
0.32	108.1231407
0.33	108.80602792
0.34	109.500937802
0.35	110.260246984
0.36	110.98269955
0.37	111.577754111
0.38	112.405540692
0.39	113.067943328
0.4	113.918579244
0.41	114.627513055
0.42	115.409601645
0.43	116.025302181
0.44	116.776959281
0.45	117.537773126
0.46	118.211894965
0.47	118.842847558
0.48	119.583277846
0.49	120.216766644
0.5	120.963541909
0.51	121.774049689
0.52	122.315271012
0.53	123.104903393
0.54	123.802694777
0.55	124.476642476
0.56	125.146230755
0.57	125.936275576
0.58	126.551981003
0.59	127.364629197
0.6	128.198276054
0.61	129.03755659
0.62	129.926902837
0.63	130.822724286
0.64	131.558284165
0.65	132.37357041
0.66	133.331094722
0.67	134.245636041
0.68	135.156805011
0.69	135.957972643
0.7	136.868640661
0.71	137.857902383
0.72	138.916378155
0.73	139.936937334
0.74	141.166190575
0.75	142.201181504
0.76	143.199630748
0.77	144.422823209
0.78	145.724899707
0.79	146.929446304
0.8	148.471526993
0.81	149.845394236
0.82	151.083213665
0.83	152.682676947
0.84	154.41273
0.85	155.668442852
0.86	157.761066395
0.87	159.734456032
0.88	161.794957368
0.89	163.795526287
0.9	166.104623668
0.91	168.637124369
0.92	171.588679985
0.93	175.12077289
0.94	179.396129482
0.95	184.74523015
0.96	191.353350089
0.97	199.354220127
0.98	210.062151062
0.99	226.38784392
