0.0	0.0163914700077
0.01	0.836311579657
0.02	1.90058427939
0.03	2.89082427634
0.04	3.99372706643
0.05	5.03880167244
0.06	6.02488366112
0.07	6.94208742312
0.08	8.0660073218
0.09	9.1829627916
0.1	10.2838806526
0.11	11.3318677437
0.12	12.4823171892
0.13	13.7109121367
0.14	14.7122489713
0.15	16.1127617885
0.16	17.1372107525
0.17	18.3326849927
0.18	19.689577422
0.19	21.0619597862
0.2	22.3694964051
0.21	23.8823504571
0.22	24.9540016132
0.23	26.4796535325
0.24	27.7184041559
0.25	29.1614505189
0.26	30.4181315918
0.27	31.8349482132
0.28	33.2808497524
0.29	34.684963318
0.3	36.1343085461
0.31	37.4651664424
0.32	38.8032119229
0.33	40.5693106388
0.34	42.0802365921
0.35	43.4264709815
0.36	44.7149395298
0.37	46.4322166446
0.38	48.1104077455
0.39	49.9641656
0.4	51.6160538297
0.41	53.1208921771
0.42	54.910404525
0.43	57.0181296195
0.44	58.4798798146
0.45	60.6519553218
0.46	62.4853258245
0.47	64.4719002168
0.48	66.36792707
0.49	68.3067260965
0.5	70.4565853861
0.51	72.2423459059
0.52	75.0217547185
0.53	77.3749354905
0.54	79.6503602444
0.55	81.9828123471
0.56	84.217737911
0.57	86.7382875532
0.58	89.1665873628
0.59	91.2599890714
0.6	94.0101615621
0.61	96.7076261943
0.62	99.4392438132
0.63	102.329050181
0.64	104.841067869
0.65	107.401319737
0.66	110.205989839
0.67	113.123894736
0.68	115.90839083
0.69	119.337852651
0.7	123.106613371
0.71	126.63052697
0.72	130.421596874
0.73	135.016568128
0.74	138.5216406
0.75	142.403631192
0.76	146.134204749
0.77	150.346465104
0.78	155.2732597
0.79	160.094560436
0.8	164.014042787
0.81	168.444174097
0.82	174.161929707
0.83	179.498469928
0.84	186.224218272
0.85	192.399472169
0.86	199.012180646
0.87	205.266341228
0.88	213.788875752
0.89	221.182508916
0.9	230.782262898
0.91	240.228692685
0.92	251.822657767
0.93	264.546626427
0.94	279.315290962
0.95	295.435735437
0.96	318.699431717
0.97	351.317833138
0.98	392.817709724
0.99	459.905426891
